Date,Location,Location Level,Total Cases,Total Deaths,Total Recovered,New Cases,New Deaths,New Recovered,Province,Time Zone,Population,Longitude,Latitude,Case Fatality Rate,Case Recovered Rate
8/3/2022,Kalimantan Barat,Province,64992,1130,63772,16,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.12%
8/3/2022,Kalimantan Selatan,Province,85910,2550,82356,112,1,39,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.97%,95.86%
8/3/2022,Kalimantan Tengah,Province,56860,1544,54910,59,0,24,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.72%,96.57%
8/3/2022,Kalimantan Timur,Province,207388,5718,201181,66,0,30,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,97.01%
8/3/2022,Kalimantan Utara,Province,45344,860,44466,0,0,1,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.06%
8/3/2022,Kepulauan Bangka Belitung,Province,65810,1604,64167,6,0,4,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.50%
8/3/2022,Kepulauan Riau,Province,70409,1883,68386,13,0,0,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.13%
8/3/2022,Lampung,Province,74750,4177,70453,25,0,1,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.25%
8/3/2022,Maluku,Province,18629,294,18301,2,1,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.58%,98.24%
8/3/2022,Maluku Utara,Province,14541,330,14205,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.69%
8/3/2022,Nusa Tenggara Barat,Province,36175,901,35246,7,0,2,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.43%
8/3/2022,Nusa Tenggara Timur,Province,94189,1525,92606,5,0,13,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.32%
8/3/2022,Papua,Province,49009,580,48175,24,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.30%
8/3/2022,Papua Barat,Province,31724,381,31276,6,0,2,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.59%
8/3/2022,Riau,Province,151350,4430,146668,39,0,29,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.91%
8/3/2022,Sulawesi Barat,Province,15572,394,15173,0,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.44%
8/3/2022,Sulawesi Selatan,Province,143933,2480,141331,12,1,13,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.19%
8/3/2022,Sulawesi Tengah,Province,60864,1728,59123,0,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.14%
8/3/2022,Sulawesi Tenggara,Province,25636,567,25044,0,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.69%
8/3/2022,Sulawesi Utara,Province,51673,1193,50409,21,0,12,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.55%
8/3/2022,Sumatera Barat,Province,103998,2353,101548,10,0,2,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.64%
8/3/2022,Sumatera Selatan,Province,81045,3353,77394,34,0,13,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.50%
8/3/2022,Sumatera Utara,Province,156192,3264,152389,77,0,22,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.57%
8/4/2022,Aceh,Province,43741,2217,41506,2,0,1,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.89%
8/4/2022,Bali,Province,163190,4622,156916,197,2,225,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,96.16%
8/4/2022,Banten,Province,314683,2940,307088,861,1,725,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.93%,97.59%
8/4/2022,Bengkulu,Province,29127,520,28599,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/4/2022,DKI Jakarta,Province,1339662,15390,1303013,2814,2,3999,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.15%,97.26%
8/4/2022,Daerah Istimewa Yogyakarta,Province,222618,5915,215371,64,1,192,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.74%
8/4/2022,Gorontalo,Province,13936,487,13418,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.28%
8/4/2022,Indonesia,Country,6229315,157060,6021549,6527,14,6664,,,265185520,113.921327,-0.789275,2.52%,96.66%
8/4/2022,Jambi,Province,38361,884,37448,3,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.62%
8/4/2022,Jawa Barat,Province,1139401,15898,1108731,1436,0,722,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.40%,97.31%
8/4/2022,Jawa Tengah,Province,630940,33361,596222,93,0,86,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.50%
8/4/2022,Jawa Timur,Province,587070,31680,554495,482,3,409,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.40%,94.45%
8/4/2022,Kalimantan Barat,Province,65018,1131,63772,26,1,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.08%
8/4/2022,Kalimantan Selatan,Province,86017,2552,82474,107,2,118,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.97%,95.88%
8/4/2022,Kalimantan Tengah,Province,56939,1546,54954,79,2,44,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.72%,96.51%
8/4/2022,Kalimantan Timur,Province,207476,5718,201214,88,0,33,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,96.98%
8/4/2022,Kalimantan Utara,Province,45346,860,44466,2,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.06%
8/4/2022,Kepulauan Bangka Belitung,Province,65818,1604,64179,8,0,12,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.51%
8/4/2022,Kepulauan Riau,Province,70417,1883,68389,8,0,3,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.12%
8/4/2022,Lampung,Province,74769,4177,70466,19,0,13,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.24%
8/4/2022,Maluku,Province,18634,294,18302,5,0,1,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.58%,98.22%
8/4/2022,Maluku Utara,Province,14542,330,14206,1,0,1,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.69%
8/4/2022,Nusa Tenggara Barat,Province,36179,901,35246,4,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.42%
8/4/2022,Nusa Tenggara Timur,Province,94191,1525,92612,2,0,6,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.32%
8/4/2022,Papua,Province,49039,580,48175,30,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.24%
8/4/2022,Papua Barat,Province,31729,381,31278,5,0,2,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.58%
8/4/2022,Riau,Province,151382,4430,146679,32,0,11,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.89%
8/4/2022,Sulawesi Barat,Province,15573,394,15173,1,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.43%
8/4/2022,Sulawesi Selatan,Province,143944,2480,141341,11,0,10,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.19%
8/4/2022,Sulawesi Tengah,Province,60868,1728,59124,4,0,1,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.13%
8/4/2022,Sulawesi Tenggara,Province,25642,567,25044,6,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.67%
8/4/2022,Sulawesi Utara,Province,51690,1193,50415,17,0,6,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.53%
8/4/2022,Sumatera Barat,Province,104010,2353,101552,12,0,4,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.64%
8/4/2022,Sumatera Selatan,Province,81078,3353,77401,33,0,7,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.46%
8/4/2022,Sumatera Utara,Province,156267,3264,152405,75,0,16,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.53%
8/5/2022,Aceh,Province,43743,2217,41508,2,0,2,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.89%
8/5/2022,Bali,Province,163352,4624,157071,162,2,155,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,96.15%
8/5/2022,Banten,Province,315363,2940,307814,680,0,726,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.93%,97.61%
8/5/2022,Bengkulu,Province,29127,520,28601,0,0,2,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/5/2022,DKI Jakarta,Province,1342231,15394,1305846,2569,4,2833,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.15%,97.29%
8/5/2022,Daerah Istimewa Yogyakarta,Province,222668,5915,215567,50,0,196,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.81%
8/5/2022,Gorontalo,Province,13936,487,13418,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.28%
8/5/2022,Indonesia,Country,6235244,157072,6027872,5929,12,6323,,,265185520,113.921327,-0.789275,2.52%,96.67%
8/5/2022,Jambi,Province,38369,884,37448,8,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.60%
8/5/2022,Jawa Barat,Province,1140594,15898,1110322,1193,0,1591,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.39%,97.35%
8/5/2022,Jawa Tengah,Province,631261,33365,596290,321,4,68,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.29%,94.46%
8/5/2022,Jawa Timur,Province,587485,31681,554907,415,1,412,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.39%,94.45%
8/5/2022,Kalimantan Barat,Province,65030,1131,63806,12,0,34,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.12%
8/5/2022,Kalimantan Selatan,Province,86160,2553,82517,143,1,43,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.96%,95.77%
8/5/2022,Kalimantan Tengah,Province,56999,1546,54978,60,0,24,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.71%,96.45%
8/5/2022,Kalimantan Timur,Province,207538,5718,201258,62,0,44,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.76%,96.97%
8/5/2022,Kalimantan Utara,Province,45347,860,44466,1,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.06%
8/5/2022,Kepulauan Bangka Belitung,Province,65822,1604,64185,4,0,6,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.51%
8/5/2022,Kepulauan Riau,Province,70430,1883,68412,13,0,23,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.13%
8/5/2022,Lampung,Province,74779,4177,70467,10,0,1,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.59%,94.23%
8/5/2022,Maluku,Province,18639,294,18302,5,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.58%,98.19%
8/5/2022,Maluku Utara,Province,14542,330,14206,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.69%
8/5/2022,Nusa Tenggara Barat,Province,36180,901,35247,1,0,1,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.42%
8/5/2022,Nusa Tenggara Timur,Province,94193,1525,92619,2,0,7,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.33%
8/5/2022,Papua,Province,49071,580,48175,32,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.17%
8/5/2022,Papua Barat,Province,31741,381,31289,12,0,11,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.58%
8/5/2022,Riau,Province,151413,4430,146728,31,0,49,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.91%
8/5/2022,Sulawesi Barat,Province,15575,394,15173,2,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.42%
8/5/2022,Sulawesi Selatan,Province,143970,2480,141353,26,0,12,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.18%
8/5/2022,Sulawesi Tengah,Province,60868,1728,59128,0,0,4,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.14%
8/5/2022,Sulawesi Tenggara,Province,25643,567,25044,1,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.66%
8/5/2022,Sulawesi Utara,Province,51697,1193,50415,7,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.52%
8/5/2022,Sumatera Barat,Province,104024,2353,101563,14,0,11,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.63%
8/5/2022,Sumatera Selatan,Province,81112,3354,77427,34,1,26,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.14%,95.46%
8/5/2022,Sumatera Utara,Province,156325,3264,152467,58,0,62,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.53%
8/6/2022,Aceh,Province,43749,2217,41508,6,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.88%
8/6/2022,Bali,Province,163521,4628,157206,169,4,135,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,96.14%
8/6/2022,Banten,Province,315981,2940,308078,618,0,264,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.93%,97.50%
8/6/2022,Bengkulu,Province,29127,520,28601,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/6/2022,DKI Jakarta,Province,1344587,15397,1308745,2356,3,2899,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.15%,97.33%
8/6/2022,Daerah Istimewa Yogyakarta,Province,222708,5915,215719,40,0,152,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.86%
8/6/2022,Gorontalo,Province,13936,487,13426,0,0,8,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.34%
8/6/2022,Indonesia,Country,6240699,157082,6032722,5455,10,4850,,,265185520,113.921327,-0.789275,2.52%,96.67%
8/6/2022,Jambi,Province,38374,884,37453,5,0,5,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.60%
8/6/2022,Jawa Barat,Province,1141777,15898,1110939,1183,0,617,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.39%,97.30%
8/6/2022,Jawa Tengah,Province,631408,33366,596350,147,1,60,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.28%,94.45%
8/6/2022,Jawa Timur,Province,587971,31681,555312,486,0,405,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.39%,94.45%
8/6/2022,Kalimantan Barat,Province,65042,1131,63806,12,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.10%
8/6/2022,Kalimantan Selatan,Province,86281,2554,82567,121,1,50,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.96%,95.70%
8/6/2022,Kalimantan Tengah,Province,57033,1547,55016,34,1,38,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.71%,96.46%
8/6/2022,Kalimantan Timur,Province,207585,5718,201321,47,0,63,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.75%,96.98%
8/6/2022,Kalimantan Utara,Province,45350,860,44466,3,0,0,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.05%
8/6/2022,Kepulauan Bangka Belitung,Province,65829,1604,64191,7,0,6,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.51%
8/6/2022,Kepulauan Riau,Province,70434,1883,68413,4,0,1,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.13%
8/6/2022,Lampung,Province,74794,4177,70467,15,0,0,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.58%,94.21%
8/6/2022,Maluku,Province,18641,294,18305,2,0,3,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.58%,98.20%
8/6/2022,Maluku Utara,Province,14546,330,14206,4,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.66%
8/6/2022,Nusa Tenggara Barat,Province,36181,901,35247,1,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.42%
8/6/2022,Nusa Tenggara Timur,Province,94198,1525,92630,5,0,11,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.34%
8/6/2022,Papua,Province,49100,580,48175,29,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.12%
8/6/2022,Papua Barat,Province,31744,381,31295,3,0,6,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.59%
8/6/2022,Riau,Province,151446,4430,146753,33,0,25,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.93%,96.90%
8/6/2022,Sulawesi Barat,Province,15575,394,15173,0,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.42%
8/6/2022,Sulawesi Selatan,Province,143985,2480,141367,15,0,14,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.18%
8/6/2022,Sulawesi Tengah,Province,60869,1728,59128,1,0,0,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.14%
8/6/2022,Sulawesi Tenggara,Province,25645,567,25046,2,0,2,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.66%
8/6/2022,Sulawesi Utara,Province,51711,1193,50415,14,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.49%
8/6/2022,Sumatera Barat,Province,104029,2353,101564,5,0,1,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.63%
8/6/2022,Sumatera Selatan,Province,81142,3354,77449,30,0,22,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.13%,95.45%
8/6/2022,Sumatera Utara,Province,156383,3264,152521,58,0,54,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.53%
8/7/2022,Aceh,Province,43751,2217,41511,2,0,3,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.88%
8/7/2022,Bali,Province,163682,4629,157344,161,1,138,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,96.13%
8/7/2022,Banten,Province,316621,2941,308484,640,1,406,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.93%,97.43%
8/7/2022,Bengkulu,Province,29127,520,28601,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/7/2022,DKI Jakarta,Province,1346411,15402,1311748,1824,5,3003,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.14%,97.43%
8/7/2022,Daerah Istimewa Yogyakarta,Province,222764,5915,215849,56,0,130,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.90%
8/7/2022,Gorontalo,Province,13937,487,13426,1,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.33%
8/7/2022,Indonesia,Country,6244978,157095,6037738,4279,13,5016,,,265185520,113.921327,-0.789275,2.52%,96.68%
8/7/2022,Jambi,Province,38375,884,37453,1,0,0,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.60%
8/7/2022,Jawa Barat,Province,1142529,15899,1111532,752,1,593,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.39%,97.29%
8/7/2022,Jawa Tengah,Province,631478,33366,596444,70,0,94,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.28%,94.45%
8/7/2022,Jawa Timur,Province,588346,31682,555698,375,1,386,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.38%,94.45%
8/7/2022,Kalimantan Barat,Province,65054,1131,63806,12,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.08%
8/7/2022,Kalimantan Selatan,Province,86355,2555,82647,74,1,80,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.96%,95.71%
8/7/2022,Kalimantan Tengah,Province,57099,1547,55028,66,0,12,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.71%,96.37%
8/7/2022,Kalimantan Timur,Province,207628,5719,201369,43,1,48,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.75%,96.99%
8/7/2022,Kalimantan Utara,Province,45350,860,44469,0,0,3,Kalimantan Utara,UTC+08:00,648407,116.2188791,2.891012621,1.90%,98.06%
8/7/2022,Kepulauan Bangka Belitung,Province,65834,1604,64192,5,0,1,Kepulauan Bangka Belitung,UTC+07:00,1379767,106.5499324,-2.447444127,2.44%,97.51%
8/7/2022,Kepulauan Riau,Province,70438,1883,68413,4,0,0,Kepulauan Riau,UTC+07:00,1929400,108.261746,3.916346,2.67%,97.13%
8/7/2022,Lampung,Province,74808,4177,70469,14,0,2,Lampung,UTC+07:00,9095591,105.0214366,-4.916792975,5.58%,94.20%
8/7/2022,Maluku,Province,18641,294,18305,0,0,0,Maluku,UTC+09:00,1847097,129.576792,-3.192572,1.58%,98.20%
8/7/2022,Maluku Utara,Province,14546,330,14206,0,0,0,Maluku Utara,UTC+09:00,1307803,127.5391072,0.212036949,2.27%,97.66%
8/7/2022,Nusa Tenggara Barat,Province,36182,901,35247,1,0,0,Nusa Tenggara Barat,UTC+08:00,5270247,117.5086257,-8.606998866,2.49%,97.42%
8/7/2022,Nusa Tenggara Timur,Province,94198,1525,92634,0,0,4,Nusa Tenggara Timur,UTC+08:00,5411321,121.592271,-8.682205,1.62%,98.34%
8/7/2022,Papua,Province,49113,580,48175,13,0,0,Papua,UTC+09:00,4340348,138.69603,-4.66620953,1.18%,98.09%
8/7/2022,Papua Barat,Province,31755,381,31302,11,0,7,Papua Barat,UTC+09:00,1140701,132.9762624,-2.045160182,1.20%,98.57%
8/7/2022,Riau,Province,151482,4430,146779,36,0,26,Riau,UTC+07:00,6074100,101.8051092,0.511647851,2.92%,96.90%
8/7/2022,Sulawesi Barat,Province,15575,394,15173,0,0,0,Sulawesi Barat,UTC+08:00,1559984,119.3450194,-2.461746053,2.53%,97.42%
8/7/2022,Sulawesi Selatan,Province,143989,2481,141376,4,1,9,Sulawesi Selatan,UTC+08:00,9426885,120.1620559,-3.731080714,1.72%,98.19%
8/7/2022,Sulawesi Tengah,Province,60869,1728,59129,0,0,1,Sulawesi Tengah,UTC+08:00,2955567,121.2010927,-1.00413668,2.84%,97.14%
8/7/2022,Sulawesi Tenggara,Province,25645,567,25046,0,0,0,Sulawesi Tenggara,UTC+08:00,2635461,122.070311,-4.124688793,2.21%,97.66%
8/7/2022,Sulawesi Utara,Province,51716,1193,50415,5,0,0,Sulawesi Utara,UTC+08:00,2641884,124.5212396,1.259638212,2.31%,97.48%
8/7/2022,Sumatera Barat,Province,104034,2353,101568,5,0,4,Sumatera Barat,UTC+07:00,5519245,100.4650624,-0.850253225,2.26%,97.63%
8/7/2022,Sumatera Selatan,Province,81185,3354,77454,43,0,5,Sumatera Selatan,UTC+07:00,8217551,104.1694647,-3.216211808,4.13%,95.40%
8/7/2022,Sumatera Utara,Province,156444,3265,152567,61,1,46,Sumatera Utara,UTC+07:00,14874889,99.05196442,2.191894453,2.09%,97.52%
8/8/2022,Aceh,Province,43754,2217,41511,3,0,0,Aceh,UTC+07:00,5247257,96.91052174,4.225614628,5.07%,94.87%
8/8/2022,Bali,Province,163784,4633,157505,102,4,161,Bali,UTC+08:00,4216171,115.1317136,-8.369471688,2.83%,96.17%
8/8/2022,Banten,Province,317107,2941,309008,486,0,524,Banten,UTC+07:00,10722374,106.1090043,-6.456736388,0.93%,97.45%
8/8/2022,Bengkulu,Province,29127,520,28601,0,0,0,Bengkulu,UTC+07:00,1999539,102.3384213,-3.533583627,1.79%,98.19%
8/8/2022,DKI Jakarta,Province,1348711,15405,1314468,2300,3,2720,DKI Jakarta,UTC+07:00,10846145,106.8361183,-6.204698991,1.14%,97.46%
8/8/2022,Daerah Istimewa Yogyakarta,Province,222806,5916,215931,42,1,82,Daerah Istimewa Yogyakarta,UTC+07:00,3631015,110.4448783,-7.89450185,2.66%,96.91%
8/8/2022,Gorontalo,Province,13937,487,13426,0,0,0,Gorontalo,UTC+08:00,1180651,122.3760581,0.687002604,3.49%,96.33%
8/8/2022,Indonesia,Country,6249403,157113,6042657,4425,18,4919,,,265185520,113.921327,-0.789275,2.51%,96.69%
8/8/2022,Jambi,Province,38377,884,37466,2,0,13,Jambi,UTC+07:00,3493357,102.7236404,-1.69769766,2.30%,97.63%
8/8/2022,Jawa Barat,Province,1143303,15899,1112055,774,0,523,Jawa Barat,UTC+07:00,45161325,107.6037083,-6.920432083,1.39%,97.27%
8/8/2022,Jawa Tengah,Province,631648,33369,596577,170,3,133,Jawa Tengah,UTC+07:00,36364072,110.2011149,-7.259097177,5.28%,94.45%
8/8/2022,Jawa Timur,Province,588622,31684,556093,276,2,395,Jawa Timur,UTC+07:00,40479023,112.7329414,-7.723345579,5.38%,94.47%
8/8/2022,Kalimantan Barat,Province,65062,1131,63806,8,0,0,Kalimantan Barat,UTC+07:00,5422814,111.1211776,-0.086474572,1.74%,98.07%
8/8/2022,Kalimantan Selatan,Province,86395,2555,82676,40,0,29,Kalimantan Selatan,UTC+08:00,4023049,115.4385783,-2.993594979,2.96%,95.70%
8/8/2022,Kalimantan Tengah,Province,57134,1547,55094,35,0,66,Kalimantan Tengah,UTC+07:00,2570289,113.4176536,-1.602484653,2.71%,96.43%
8/8/2022,Kalimantan Timur,Province,207667,5719,201426,39,0,57,Kalimantan Timur,UTC+08:00,3552191,116.4684405,0.45385803,2.75%,96.99%
